Step,AgentID,Persona,Resources,Profit,Transaction_History,Transaction_Summary
0,utility_0,greedy,13874.7,-4500.0,"[{'timestamp': 0, 'type': 'buy', 'amount': 687, 'price': 42.9, 'counterparty': 'producer_0', 'total_value': 29472.3, 'is_renewable': False}, {'timestamp': 0, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 4500.0, 'counterparty': 'utility_0', 'total_value': 0.0}, {'timestamp': 1, 'type': 'sell', 'amount': 19.681818181818183, 'price': 88.0, 'counterparty': 'consumer_0', 'total_value': 1732.0000000000002, 'is_renewable': False}, {'timestamp': 1, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_0', 'total_value': 0.0}, {'timestamp': 2, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_0', 'total_value': 0.0}, {'timestamp': 3, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_0', 'total_value': 0.0}, {'timestamp': 4, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 7500.0, 'counterparty': 'utility_0', 'total_value': 0.0}]","{'total_volume': 687, 'total_value': 29472.3, 'avg_price': 42.9, 'renewable_score': 0.0}"
0,utility_1,greedy,27903.8,-4500.0,"[{'timestamp': 0, 'type': 'buy', 'amount': 20, 'price': 42.9, 'counterparty': 'producer_0', 'total_value': 858.0, 'is_renewable': False}, {'timestamp': 0, 'type': 'buy', 'amount': 208, 'price': 29.900000000000002, 'counterparty': 'producer_1', 'total_value': 6219.200000000001, 'is_renewable': False}, {'timestamp': 0, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 4500.0, 'counterparty': 'utility_1', 'total_value': 0.0}, {'timestamp': 1, 'type': 'sell', 'amount': 17.693181818181817, 'price': 88.0, 'counterparty': 'consumer_4', 'total_value': 1556.9999999999998, 'is_renewable': False}, {'timestamp': 1, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_1', 'total_value': 0.0}, {'timestamp': 1, 'type': 'sell', 'amount': 4.030681818181818, 'price': 88.0, 'counterparty': 'prosumer_1', 'total_value': 354.7, 'is_renewable': False}, {'timestamp': 2, 'type': 'sell', 'amount': 2.5837917664003644e-15, 'price': 88.0, 'counterparty': 'consumer_4', 'total_value': 2.2737367544323206e-13, 'is_renewable': False}, {'timestamp': 2, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_1', 'total_value': 0.0}, {'timestamp': 2, 'type': 'sell', 'amount': 6.214734533372055, 'price': 88.0, 'counterparty': 'consumer_1', 'total_value': 546.8966389367408, 'is_renewable': False}, {'timestamp': 2, 'type': 'sell', 'amount': 18.78409090909091, 'price': 88.0, 'counterparty': 'consumer_2', 'total_value': 1653.0, 'is_renewable': False}, {'timestamp': 2, 'type': 'sell', 'amount': 14.079545454545455, 'price': 88.0, 'counterparty': 'consumer_3', 'total_value': 1239.0, 'is_renewable': False}, {'timestamp': 2, 'type': 'sell', 'amount': 23.742043827066244, 'price': 88.0, 'counterparty': 'prosumer_2', 'total_value': 2089.2998567818295, 'is_renewable': False}, {'timestamp': 3, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_1', 'total_value': 0.0}, {'timestamp': 4, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 7500.0, 'counterparty': 'utility_1', 'total_value': 0.0}]","{'total_volume': 228, 'total_value': 7077.200000000001, 'avg_price': 31.040350877192985, 'renewable_score': 0.0}"
0,regulator,eco_friendly,inf,,[],"{'total_volume': 0, 'total_value': 0, 'avg_price': 0, 'renewable_score': 0}"
1,prosumer_0,b,820.1535042814297,-639.8464957185703,"[{'timestamp': 0, 'type': 'maintenance_cost', 'amount': 0, 'price': 3.9000000000000004, 'counterparty': 'prosumer_0', 'total_value': 0.0}, {'timestamp': 1, 'type': 'maintenance_cost', 'amount': 0, 'price': 3.9000000000000004, 'counterparty': 'prosumer_0', 'total_value': 0.0}, {'timestamp': 1, 'type': 'buy', 'amount': 7.329458988909579, 'price': 86.23371747832117, 'counterparty': 'prosumer_2', 'total_value': 632.0464957185701, 'is_renewable': True}, {'timestamp': 2, 'type': 'maintenance_cost', 'amount': 0, 'price': 3.9000000000000004, 'counterparty': 'prosumer_0', 'total_value': 0.0}, {'timestamp': 2, 'type': 'buy', 'amount': 9.21279350204774, 'price': 88.6, 'counterparty': 'prosumer_2', 'total_value': 816.2535042814297, 'is_renewable': True}, {'timestamp': 3, 'type': 'maintenance_cost', 'amount': 0, 'price': 6.4, 'counterparty': 'prosumer_0', 'total_value': 0.0}, {'timestamp': 4, 'type': 'maintenance_cost', 'amount': 0, 'price': 8.9, 'counterparty': 'prosumer_0', 'total_value': 0.0}]","{'total_volume': 7.329458988909579, 'total_value': 632.0464957185701, 'avg_price': 86.23371747832117, 'renewable_score': 0.3333333333333333}"
1,utility_0,greedy,9606.7,-8768.0,"[{'timestamp': 0, 'type': 'buy', 'amount': 687, 'price': 42.9, 'counterparty': 'producer_0', 'total_value': 29472.3, 'is_renewable': False}, {'timestamp': 0, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 4500.0, 'counterparty': 'utility_0', 'total_value': 0.0}, {'timestamp': 1, 'type': 'sell', 'amount': 19.681818181818183, 'price': 88.0, 'counterparty': 'consumer_0', 'total_value': 1732.0000000000002, 'is_renewable': False}, {'timestamp': 1, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_0', 'total_value': 0.0}, {'timestamp': 2, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_0', 'total_value': 0.0}, {'timestamp': 3, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_0', 'total_value': 0.0}, {'timestamp': 4, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 7500.0, 'counterparty': 'utility_0', 'total_value': 0.0}]","{'total_volume': 706.6818181818181, 'total_value': 31204.3, 'avg_price': 44.156081559143246, 'renewable_score': 0.0}"
1,consumer_0,b,-2.2737367544323206e-13,-1732.0000000000002,"[{'timestamp': 1, 'type': 'buy', 'amount': 19.681818181818183, 'price': 88.0, 'counterparty': 'utility_0', 'total_value': 1732.0000000000002, 'is_renewable': False}]","{'total_volume': 19.681818181818183, 'total_value': 1732.0000000000002, 'avg_price': 88.0, 'renewable_score': 0.0}"
1,utility_1,greedy,23815.5,-8588.3,"[{'timestamp': 0, 'type': 'buy', 'amount': 20, 'price': 42.9, 'counterparty': 'producer_0', 'total_value': 858.0, 'is_renewable': False}, {'timestamp': 0, 'type': 'buy', 'amount': 208, 'price': 29.900000000000002, 'counterparty': 'producer_1', 'total_value': 6219.200000000001, 'is_renewable': False}, {'timestamp': 0, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 4500.0, 'counterparty': 'utility_1', 'total_value': 0.0}, {'timestamp': 1, 'type': 'sell', 'amount': 17.693181818181817, 'price': 88.0, 'counterparty': 'consumer_4', 'total_value': 1556.9999999999998, 'is_renewable': False}, {'timestamp': 1, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_1', 'total_value': 0.0}, {'timestamp': 1, 'type': 'sell', 'amount': 4.030681818181818, 'price': 88.0, 'counterparty': 'prosumer_1', 'total_value': 354.7, 'is_renewable': False}, {'timestamp': 2, 'type': 'sell', 'amount': 2.5837917664003644e-15, 'price': 88.0, 'counterparty': 'consumer_4', 'total_value': 2.2737367544323206e-13, 'is_renewable': False}, {'timestamp': 2, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_1', 'total_value': 0.0}, {'timestamp': 2, 'type': 'sell', 'amount': 6.214734533372055, 'price': 88.0, 'counterparty': 'consumer_1', 'total_value': 546.8966389367408, 'is_renewable': False}, {'timestamp': 2, 'type': 'sell', 'amount': 18.78409090909091, 'price': 88.0, 'counterparty': 'consumer_2', 'total_value': 1653.0, 'is_renewable': False}, {'timestamp': 2, 'type': 'sell', 'amount': 14.079545454545455, 'price': 88.0, 'counterparty': 'consumer_3', 'total_value': 1239.0, 'is_renewable': False}, {'timestamp': 2, 'type': 'sell', 'amount': 23.742043827066244, 'price': 88.0, 'counterparty': 'prosumer_2', 'total_value': 2089.2998567818295, 'is_renewable': False}, {'timestamp': 3, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_1', 'total_value': 0.0}, {'timestamp': 4, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 7500.0, 'counterparty': 'utility_1', 'total_value': 0.0}]","{'total_volume': 249.72386363636363, 'total_value': 8988.9, 'avg_price': 35.99535850962654, 'renewable_score': 0.0}"
1,consumer_2,e,1653.0,0.0,"[{'timestamp': 2, 'type': 'buy', 'amount': 18.78409090909091, 'price': 88.0, 'counterparty': 'utility_1', 'total_value': 1653.0, 'is_renewable': False}]","{'total_volume': 0, 'total_value': 0, 'avg_price': 0, 'renewable_score': 0}"
1,producer_1,balanced,44527.59999999999,-27.60000000000582,"[{'timestamp': 0, 'type': 'sell', 'amount': 208, 'price': 29.900000000000002, 'counterparty': 'utility_1', 'total_value': 6219.200000000001, 'is_renewable': False}, {'timestamp': 0, 'type': 'maintenance_cost', 'amount': 0, 'price': 13.8, 'counterparty': 'producer_1', 'total_value': 0.0}, {'timestamp': 1, 'type': 'maintenance_cost', 'amount': 0, 'price': 13.8, 'counterparty': 'producer_1', 'total_value': 0.0}, {'timestamp': 2, 'type': 'maintenance_cost', 'amount': 0, 'price': 13.8, 'counterparty': 'producer_1', 'total_value': 0.0}, {'timestamp': 3, 'type': 'maintenance_cost', 'amount': 0, 'price': 13.8, 'counterparty': 'producer_1', 'total_value': 0.0}, {'timestamp': 4, 'type': 'maintenance_cost', 'amount': 0, 'price': 53.800000000000004, 'counterparty': 'producer_1', 'total_value': 0.0}, {'timestamp': 4, 'type': 'fine_market_concentration', 'amount': 0, 'price': 1133.3696175242812, 'counterparty': 'producer_1', 'total_value': 0.0}]","{'total_volume': 208, 'total_value': 6219.200000000001, 'avg_price': 29.900000000000002, 'renewable_score': 0.0}"
1,producer_0,greedy,40845.020000000004,-28.279999999998836,"[{'timestamp': 0, 'type': 'sell', 'amount': 687, 'price': 42.9, 'counterparty': 'utility_0', 'total_value': 29472.3, 'is_renewable': False}, {'timestamp': 0, 'type': 'sell', 'amount': 20, 'price': 42.9, 'counterparty': 'utility_1', 'total_value': 858.0, 'is_renewable': False}, {'timestamp': 0, 'type': 'maintenance_cost', 'amount': 0, 'price': 14.14, 'counterparty': 'producer_0', 'total_value': 0.0}, {'timestamp': 1, 'type': 'maintenance_cost', 'amount': 0, 'price': 14.14, 'counterparty': 'producer_0', 'total_value': 0.0}, {'timestamp': 2, 'type': 'maintenance_cost', 'amount': 0, 'price': 14.14, 'counterparty': 'producer_0', 'total_value': 0.0}, {'timestamp': 3, 'type': 'maintenance_cost', 'amount': 0, 'price': 14.14, 'counterparty': 'producer_0', 'total_value': 0.0}, {'timestamp': 4, 'type': 'maintenance_cost', 'amount': 0, 'price': 14.14, 'counterparty': 'producer_0', 'total_value': 0.0}, {'timestamp': 4, 'type': 'fine_market_concentration', 'amount': 0, 'price': 1133.3696175242812, 'counterparty': 'producer_0', 'total_value': 0.0}]","{'total_volume': 707, 'total_value': 30330.3, 'avg_price': 42.9, 'renewable_score': 0.0}"
1,consumer_4,g,2.2737367544323206e-13,-1556.9999999999998,"[{'timestamp': 1, 'type': 'buy', 'amount': 17.693181818181817, 'price': 88.0, 'counterparty': 'utility_1', 'total_value': 1556.9999999999998, 'is_renewable': False}, {'timestamp': 2, 'type': 'buy', 'amount': 2.5837917664003644e-15, 'price': 88.0, 'counterparty': 'utility_1', 'total_value': 2.2737367544323206e-13, 'is_renewable': False}]","{'total_volume': 17.693181818181817, 'total_value': 1556.9999999999998, 'avg_price': 88.0, 'renewable_score': 0.0}"
1,prosumer_2,e,2096.7498567818293,296.7498567818293,"[{'timestamp': 0, 'type': 'maintenance_cost', 'amount': 0, 'price': 4.95, 'counterparty': 'prosumer_2', 'total_value': 0.0}, {'timestamp': 1, 'type': 'maintenance_cost', 'amount': 0, 'price': 7.45, 'counterparty': 'prosumer_2', 'total_value': 0.0}, {'timestamp': 1, 'type': 'sell', 'amount': 7.329458988909579, 'price': 92.38108325427625, 'counterparty': 'consumer_1', 'total_value': 677.1033610632592, 'is_renewable': True}, {'timestamp': 1, 'type': 'sell', 'amount': 7.329458988909579, 'price': 86.23371747832117, 'counterparty': 'prosumer_0', 'total_value': 632.0464957185701, 'is_renewable': True}, {'timestamp': 2, 'type': 'maintenance_cost', 'amount': 0, 'price': 7.45, 'counterparty': 'prosumer_2', 'total_value': 0.0}, {'timestamp': 2, 'type': 'buy', 'amount': 23.742043827066244, 'price': 88.0, 'counterparty': 'utility_1', 'total_value': 2089.2998567818295, 'is_renewable': False}, {'timestamp': 2, 'type': 'sell', 'amount': 9.21279350204774, 'price': 88.6, 'counterparty': 'prosumer_0', 'total_value': 816.2535042814297, 'is_renewable': True}, {'timestamp': 3, 'type': 'maintenance_cost', 'amount': 0, 'price': 9.950000000000001, 'counterparty': 'prosumer_2', 'total_value': 0.0}, {'timestamp': 4, 'type': 'maintenance_cost', 'amount': 0, 'price': 9.950000000000001, 'counterparty': 'prosumer_2', 'total_value': 0.0}]","{'total_volume': 14.658917977819158, 'total_value': 1309.1498567818294, 'avg_price': 89.30740036629871, 'renewable_score': 0.5}"
1,consumer_1,e,546.8966389367408,-677.1033610632592,"[{'timestamp': 1, 'type': 'buy', 'amount': 7.329458988909579, 'price': 92.38108325427625, 'counterparty': 'prosumer_2', 'total_value': 677.1033610632592, 'is_renewable': True}, {'timestamp': 2, 'type': 'buy', 'amount': 6.214734533372055, 'price': 88.0, 'counterparty': 'utility_1', 'total_value': 546.8966389367408, 'is_renewable': False}]","{'total_volume': 7.329458988909579, 'total_value': 677.1033610632592, 'avg_price': 92.38108325427623, 'renewable_score': 1.0}"
1,prosumer_1,g,-5.684341886080802e-14,-1363.0,"[{'timestamp': 0, 'type': 'maintenance_cost', 'amount': 0, 'price': 2.9000000000000004, 'counterparty': 'prosumer_1', 'total_value': 0.0}, {'timestamp': 1, 'type': 'maintenance_cost', 'amount': 0, 'price': 5.4, 'counterparty': 'prosumer_1', 'total_value': 0.0}, {'timestamp': 1, 'type': 'buy', 'amount': 4.030681818181818, 'price': 88.0, 'counterparty': 'utility_1', 'total_value': 354.7, 'is_renewable': False}, {'timestamp': 2, 'type': 'maintenance_cost', 'amount': 0, 'price': 5.4, 'counterparty': 'prosumer_1', 'total_value': 0.0}, {'timestamp': 3, 'type': 'maintenance_cost', 'amount': 0, 'price': 5.4, 'counterparty': 'prosumer_1', 'total_value': 0.0}, {'timestamp': 4, 'type': 'maintenance_cost', 'amount': 0, 'price': 5.4, 'counterparty': 'prosumer_1', 'total_value': 0.0}]","{'total_volume': 4.030681818181818, 'total_value': 354.7, 'avg_price': 88.0, 'renewable_score': 0.0}"
1,consumer_3,b,1239.0,0.0,"[{'timestamp': 2, 'type': 'buy', 'amount': 14.079545454545455, 'price': 88.0, 'counterparty': 'utility_1', 'total_value': 1239.0, 'is_renewable': False}]","{'total_volume': 0, 'total_value': 0, 'avg_price': 0, 'renewable_score': 0}"
1,regulator,eco_friendly,inf,,[],"{'total_volume': 0, 'total_value': 0, 'avg_price': 0, 'renewable_score': 0}"
2,regulator,eco_friendly,inf,,[],"{'total_volume': 0, 'total_value': 0, 'avg_price': 0, 'renewable_score': 0}"
2,utility_0,greedy,3606.7000000000007,-14768.0,"[{'timestamp': 0, 'type': 'buy', 'amount': 687, 'price': 42.9, 'counterparty': 'producer_0', 'total_value': 29472.3, 'is_renewable': False}, {'timestamp': 0, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 4500.0, 'counterparty': 'utility_0', 'total_value': 0.0}, {'timestamp': 1, 'type': 'sell', 'amount': 19.681818181818183, 'price': 88.0, 'counterparty': 'consumer_0', 'total_value': 1732.0000000000002, 'is_renewable': False}, {'timestamp': 1, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_0', 'total_value': 0.0}, {'timestamp': 2, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_0', 'total_value': 0.0}, {'timestamp': 3, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 6000.0, 'counterparty': 'utility_0', 'total_value': 0.0}, {'timestamp': 4, 'type': 'fine_renewable_quota', 'amount': 0, 'price': 7500.0, 'counterparty': 'utility_0', 'total_value': 0.0}]","{'total_volume': 706.6818181818181, 'total_value': 31204.3, 'avg_price': 44.156081559143246, 'renewable_score': 0.0}"
2,prosumer_2,e,-183.74649571857026,-1983.7464957185703,"[{'timestamp': 0, 'type': 'maintenance_cost', 'amount': 0, 'price': 4.95, 'counterparty': 'prosumer_2', 'total_value': 0.0}, {'timestamp': 1, 'type': 'maintenance_cost', 'amount': 0, 'price': 7.45, 'counterparty': 'prosumer_2', 'total_value': 0.0}, {'timestamp': 1, 'type': 'sell', 'amount': 7.329458988909579, 'price': 92.38108325427625, 'counterparty': 'consumer_1', 'total_value': 677.1033610632592, 'is_renewable': True}, {'timestamp': 1, 'type': 'sell', 'amount': 7.329458988909579, 'price': 86.23371747832117, 'counterparty': 'prosumer_0', 'total_value': 632.0464957185701, 'is_renewable': True}, {'timestamp': 2, 'type': 'maintenance_cost', 'amount': 0, 'price': 7.45, 'counterparty': 'prosumer_2', 'total_value': 0.0}, {'timestamp': 2, 'type': 'buy', 'amount': 23.742043827066244, 'price': 88.0, 'counterparty': 'utility_1', 'total_value': 2089.2998567818295, 'is_renewable': False}, {'timestamp': 2, 'type': 'sell', 'amount': 9.21279350204774, 'price': 88.6, 'counterparty': 'prosumer_0', 'total_value': 816.2535042814297, 'is_renewable': True}, {'timestamp': 3, 'type': 'maintenance_cost', 'amount': 0, 'price': 9.950000000000001, 'counterparty': 'prosumer_2', 'total_value': 0.0}, {'timestamp': 4, 'type': 'maintenance_cost', 'amount': 0, 'price': 9.950000000000001, 'counterparty': 'prosumer_2', 'total_value': 0.0}]","{'total_volume': 47.61375530693314, 'total_value': 4214.703217845088, 'avg_price': 88.51860540458938, 'renewable_score': 0.42857142857142855}"
2,consumer_4,g,0.0,-1557.0,"[{'timestamp': 1, 'type': 'buy', 'amount': 17.693181818181817, 'price': 88.0, 'counterparty': 'utility_1', 'total_value': 1556.9999999999998, 'is_renewable': False}, {'timestamp': 2, 'type': 'buy', 'amount': 2.5837917664003644e-15, 'price': 88.0, 'counterparty': 'utility_1', 'total_value': 2.2737367544323206e-13, 'is_renewable': False}]","{'total_volume': 17.69318181818182, 'total_value': 1557.0, 'avg_price': 87.99999999999999, 'renewable_score': 0.0}"
2,consumer_0,b,-2.2737367544323206e-13,-1732.0000000000002,"[{'timestamp': 1, 'type': 'buy', 'amount': 19.681818181818183, 'price': 88.0, 'counterparty': 'utility_0', 'total_value': 1732.0000000000002, 'is_renewable': False}]","{'total_volume': 19.681818181818183, 'total_value': 1732.0000000000002, 'avg_price': 88.0, 'renewable_score': 0.0}"
